"","CHR","START","END","SPT5_T0_R2","SPT5_T0_R1","SPT5_T15_R1","SPT5_T15_R2"
"635","XV",825522,825922,21.5603639539275,20.0411546464607,29.4300639818096,20.1372031447309
"636","XV",832128,832528,25.3651340634441,18.9863570334891,8.02638108594807,14.0084891441607
"637","XV",836638,837038,22.8286206570997,30.5891307761768,24.9709633785051,28.0169782883213
"638","XV",866656,867056,41.8524712046828,32.6987260021201,22.2955030165224,22.7637948592611
"639","XV",877712,878112,17.7555938444109,29.5343331632052,18.7282225338788,14.8840197156707
"640","XV",880575,880975,2.53651340634441,10.5479761297161,2.67546036198269,9.63083628661045
"641","XV",882032,882432,32.9746742824773,33.7535236150917,30.3218841024705,34.1456922888916
"642","XV",901244,901644,26.6333907666163,17.9315594205175,17.8364024132179,16.6350808586908
"643","XV",903958,904358,29.1699041729607,27.424737937262,14.2691219305743,15.7595502871807
"644","XV",908653,909053,25.3651340634441,31.6439283891484,41.0237255504012,28.0169782883213
"645","XV",911869,912269,26.6333907666163,30.5891307761768,18.7282225338788,22.7637948592611
"646","XV",931177,931577,13.9508237348943,10.5479761297161,21.4036828958615,18.3861420017109
"647","XV",949267,949667,3.80477010951662,9.49317851674453,8.91820120660896,4.37765285755021
"648","XV",968059,968459,15.2190804380665,15.8219641945742,27.6464237404878,19.2616725732209
"649","XV",978640,979040,58.3398083459214,64.3426543912685,65.9946889289063,52.5318342906025
"650","XV",988263,988663,34.2429309856495,48.5206901966943,35.6728048264359,30.6435700028514
"651","XV",1009671,1010071,7.60954021903323,7.3835832908013,14.2691219305743,14.0084891441607
"652","XV",1018765,1019165,6.34128351586103,3.16439283891484,11.5936615685917,6.12871400057029
"653","XV",1043215,1043615,17.7555938444109,26.3699403242904,11.5936615685917,17.5106114302008
"654","XVI",6620,7020,10.1460536253776,7.3835832908013,5.35092072396538,4.37765285755021
"655","XVI",40279,40679,25.3651340634441,29.5343331632052,35.6728048264359,22.7637948592611
"656","XVI",55928,56328,27.9016474697885,16.8767618075458,12.4854816892526,17.5106114302008
"657","XVI",66993,67393,15.2190804380665,13.712368968631,17.8364024132179,14.0084891441607
"658","XVI",75057,75457,46.9254980173716,47.4658925837227,28.5382438611487,22.7637948592611
"659","XVI",76259,76659,27.9016474697885,29.5343331632052,19.6200426545397,25.3903865737912
"660","XVI",99063,99463,3.80477010951662,13.712368968631,5.35092072396538,11.3818974296305
"661","XVI",106732,107132,10.1460536253776,14.7671665816026,12.4854816892526,12.2574280011406
"662","XVI",114420,114820,15.2190804380665,13.712368968631,31.2137042231314,38.5233451464418
"663","XVI",129746,130146,0,3.16439283891484,14.2691219305743,15.7595502871807
"664","XVI",132246,132646,16.4873371412387,15.8219641945742,26.7546036198269,22.7637948592611
"665","XVI",188607,189007,11.4143103285498,14.7671665816026,8.91820120660896,13.1329585726506
"666","XVI",214565,214965,63.4128351586103,45.3562973577794,54.4010273603147,43.7765285755021
"667","XVI",227770,228170,15.2190804380665,16.8767618075458,14.2691219305743,14.0084891441607
"668","XVI",257020,257420,8.87779692220544,20.0411546464607,16.0527621718961,14.0084891441607
"669","XVI",279986,280386,3.80477010951662,18.9863570334891,11.5936615685917,15.7595502871807
"670","XVI",281662,282062,20.2921072507553,30.5891307761768,24.9709633785051,22.7637948592611
"671","XVI",297023,297423,16.4873371412387,23.2055474853755,20.5118627752006,21.012733716241
"672","XVI",339408,339808,24.0968773602719,31.6439283891484,37.4564450677576,24.5148560022811
"673","XVI",340556,340956,11.4143103285498,15.8219641945742,16.0527621718961,21.012733716241
"674","XVI",378436,378836,20.2921072507553,22.1507498724039,22.2955030165224,11.3818974296305
"675","XVI",404209,404609,13.9508237348943,16.8767618075458,14.2691219305743,16.6350808586908
"676","XVI",406235,406635,25.3651340634441,25.3151427113188,16.944582292557,19.2616725732209
"677","XVI",411871,412271,11.4143103285498,9.49317851674453,8.91820120660896,8.75530571510041
"678","XVI",425283,425683,40.5842145015106,45.3562973577794,41.9155456710621,36.7722840034217
"679","XVI",431815,432215,32.9746742824773,37.9727140669781,46.3746462743666,43.7765285755021
"680","XVI",450745,451145,15.2190804380665,14.7671665816026,24.0791432578442,19.2616725732209
"681","XVI",453352,453752,11.4143103285498,24.2603450983471,20.5118627752006,26.2659171453012
"682","XVI",497696,498096,12.6825670317221,6.32878567782969,16.944582292557,20.1372031447309
"683","XVI",502565,502965,21.5603639539275,34.8083212280633,36.5646249470968,39.3988757179518
"684","XVI",520235,520635,12.6825670317221,17.9315594205175,20.5118627752006,15.7595502871807
"685","XVI",526828,527228,10.1460536253776,6.32878567782969,26.7546036198269,21.012733716241
"686","XVI",551776,552176,5.07302681268882,2.10959522594323,16.0527621718961,14.0084891441607
"687","XVI",581956,582356,17.7555938444109,10.5479761297161,5.35092072396538,10.5063668581205
"688","XVI",586086,586486,25.3651340634441,18.9863570334891,10.7018414479308,10.5063668581205
"689","XVI",587168,587568,6.34128351586103,11.6027737426878,18.7282225338788,17.5106114302008
"690","XVI",641241,641641,36.779444391994,37.9727140669781,44.5910060330448,40.2744062894619
"691","XVI",645293,645693,20.2921072507553,41.137106905893,47.2664663950275,32.3946311458715
"692","XVI",653767,654167,8.87779692220544,21.0959522594323,16.0527621718961,13.1329585726506
"693","XVI",678881,679281,29.1699041729607,31.6439283891484,33.8891645851141,31.5191005743615
"694","XVI",695059,695459,12.6825670317221,16.8767618075458,10.7018414479308,22.7637948592611
"695","XVI",700003,700403,31.7064175793051,21.0959522594323,10.7018414479308,17.5106114302008
"696","XVI",770677,771077,16.4873371412387,17.9315594205175,6.24274084462628,12.2574280011406
"697","XVI",775364,775764,13.9508237348943,15.8219641945742,13.3773018099134,7.87977514359037
"698","XVI",794532,794932,21.5603639539275,27.424737937262,24.0791432578442,19.2616725732209
"699","XVI",812706,813106,20.2921072507553,12.6575713556594,13.3773018099134,14.0084891441607
"700","XVI",822087,822487,26.6333907666163,29.5343331632052,27.6464237404878,28.0169782883213
"701","XVI",829103,829503,25.3651340634441,30.5891307761768,32.9973444644532,41.1499368609719
"702","XVI",840431,840831,19.0238505475831,26.3699403242904,17.8364024132179,23.6393254307711
"703","XVI",856850,857250,15.2190804380665,27.424737937262,15.1609420512352,8.75530571510041
"704","XVI",860354,860754,7.60954021903323,18.9863570334891,31.2137042231314,16.6350808586908
"705","XVI",901547,901947,8.87779692220544,12.6575713556594,16.944582292557,24.5148560022811
"706","XVI",921128,921528,5.07302681268882,6.32878567782969,14.2691219305743,16.6350808586908
"707","XVI",927909,928309,27.9016474697885,28.4795355502336,12.4854816892526,26.2659171453012
"708","XVI",942442,942842,30.4381608761329,22.1507498724039,13.3773018099134,14.8840197156707
