PeakID (cmd=annotatePeaks.pl SPT5_T0_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R1_peak_631	XIV	426977	427449	+	69	NA	promoter-TSS (YNL103W)	protein_coding-promoter-TSS (YNL103W)	-459	YNL104C	YNL104C	YNL104C			LEU4			protein_coding
SPT5_T0_R1_peak_760	XVI	678456	679386	+	69	NA	promoter-TSS (YPR063C)	protein_coding-promoter-TSS (YPR063C)	-30	YPR064W	YPR064W	YPR064W			YPR064W			protein_coding
SPT5_T0_R1_peak_463	XI	327584	328148	+	69	NA	promoter-TSS (YKL060C)	protein_coding-promoter-TSS (YKL060C)	-379	YKL060C	YKL060C	YKL060C			FBA1			protein_coding
SPT5_T0_R1_peak_583	XIII	472916	473351	+	69	NA	promoter-TSS (YMR102C)	protein_coding-promoter-TSS (YMR102C)	131	YMR103C	YMR103C	YMR103C			YMR103C			protein_coding
SPT5_T0_R1_peak_642	XIV	576091	576606	+	69	NA	promoter-TSS (YNL030W)	protein_coding-promoter-TSS (YNL030W)	-298	YNL031C	YNL031C	YNL031C			HHT2			protein_coding
SPT5_T0_R1_peak_567	XIII	225497	225799	+	68	NA	promoter-TSS (YML024W)	protein_coding-promoter-TSS (YML024W)	-241	YML024W	YML024W	YML024W			RPS17A			protein_coding
SPT5_T0_R1_peak_762	XVI	695141	695772	+	68	NA	promoter-TSS (YPR074C)	protein_coding-promoter-TSS (YPR074C)	438	YPR074W-A	YPR074W-A	YPR074W-A			YPR074W-A			protein_coding
SPT5_T0_R1_peak_562	XIII	159132	159322	+	67	NA	promoter-TSS (YML057W)	protein_coding-promoter-TSS (YML057W)	-156	YML058W	YML058W	YML058W			SML1			protein_coding
SPT5_T0_R1_peak_499	XII	259679	260048	+	67	NA	promoter-TSS (YLR058C)	protein_coding-promoter-TSS (YLR058C)	-462	YLR058C	YLR058C	YLR058C			SHM2			protein_coding
SPT5_T0_R1_peak_772	XVI	840221	840984	+	66	NA	promoter-TSS (YPR156C)	protein_coding-promoter-TSS (YPR156C)	-664	YPR157W	YPR157W	YPR157W			TDA6			protein_coding
SPT5_T0_R1_peak_486	XI	630507	630805	+	66	NA	promoter-TSS (YKR097W)	protein_coding-promoter-TSS (YKR097W)	-496	YKR097W	YKR097W	YKR097W			PCK1			protein_coding
SPT5_T0_R1_peak_612	XIV	96273	96438	+	66	NA	promoter-TSS (tG(UCC)N)	tRNA-promoter-TSS (tG(UCC)N)	-43	tG(UCC)N	tG(UCC)N	tG(UCC)N			SUF6			tRNA
SPT5_T0_R1_peak_673	XV	288215	288618	+	66	NA	promoter-TSS (YOL019W)	protein_coding-promoter-TSS (YOL019W)	-4	YOL019W-A	YOL019W-A	YOL019W-A			YOL019W-A			protein_coding
SPT5_T0_R1_peak_394	VIII	505702	506076	+	66	NA	promoter-TSS (YHR203C)	protein_coding-promoter-TSS (YHR203C)	-359	YHR203C	YHR203C	YHR203C			RPS4B			protein_coding
SPT5_T0_R1_peak_105	IV	330620	330956	+	66	NA	promoter-TSS (YDL070W)	protein_coding-promoter-TSS (YDL070W)	-236	YDL070W	YDL070W	YDL070W			BDF2			protein_coding
SPT5_T0_R1_peak_490	XII	11171	11825	+	66	NA	promoter-TSS (YLL065W)	protein_coding-promoter-TSS (YLL065W)	-228	YLL065W	YLL065W	YLL065W			YLL065W			protein_coding
SPT5_T0_R1_peak_130	IV	835936	836274	+	66	NA	promoter-TSS (YDR186C)	protein_coding-promoter-TSS (YDR186C)	-316	YDR188W	YDR188W	YDR188W			CCT6			protein_coding
SPT5_T0_R1_peak_596	XIII	797998	798344	+	65	NA	promoter-TSS (YMR265C)	protein_coding-promoter-TSS (YMR265C)	-246	YMR265C	YMR265C	YMR265C			YMR265C			protein_coding
SPT5_T0_R1_peak_206	IX	384052	384507	+	65	NA	promoter-TSS (YIR017C)	protein_coding-promoter-TSS (YIR017C)	-160	YIR017C	YIR017C	YIR017C			MET28			protein_coding
SPT5_T0_R1_peak_728	XVI	106832	107038	+	64	NA	promoter-TSS (YPL232W)	protein_coding-promoter-TSS (YPL232W)	-340	YPL232W	YPL232W	YPL232W			SSO1			protein_coding
SPT5_T0_R1_peak_705	XV	877820	878030	+	64	NA	promoter-TSS (YOR298C-A)	protein_coding-promoter-TSS (YOR298C-A)	-240	YOR298C-A	YOR298C-A	YOR298C-A			MBF1			protein_coding
SPT5_T0_R1_peak_127	IV	721789	722099	+	64	NA	promoter-TSS (YDR133C)	protein_coding-promoter-TSS (YDR133C)	-463	YDR134C	YDR134C	YDR134C			YDR134C			pseudogene
SPT5_T0_R1_peak_45	II	375837	376201	+	64	NA	promoter-TSS (YBR068C)	protein_coding-promoter-TSS (YBR068C)	-329	YBR068C	YBR068C	YBR068C			BAP2			protein_coding
SPT5_T0_R1_peak_141	IV	1013758	1013989	+	64	NA	promoter-TSS (YDR276C)	protein_coding-promoter-TSS (YDR276C)	-230	YDR276C	YDR276C	YDR276C			PMP3			protein_coding
SPT5_T0_R1_peak_143	IV	1055827	1056278	+	64	NA	promoter-TSS (YDR297W)	protein_coding-promoter-TSS (YDR297W)	-499	YDR297W	YDR297W	YDR297W			SUR2			protein_coding
SPT5_T0_R1_peak_272	VI	74828	75006	+	64	NA	promoter-TSS (YFL031W)	protein_coding-promoter-TSS (YFL031W)	45	YFL032W	YFL032W	YFL032W			YFL032W			protein_coding
SPT5_T0_R1_peak_559	XIII	124279	124543	+	64	NA	promoter-TSS (YML073C)	protein_coding-promoter-TSS (YML073C)	-239	YML073C	YML073C	YML073C			RPL6A			protein_coding
SPT5_T0_R1_peak_345	VII	883821	884350	+	63	NA	promoter-TSS (YGR192C)	protein_coding-promoter-TSS (YGR192C)	-275	YGR192C	YGR192C	YGR192C			TDH3			protein_coding
SPT5_T0_R1_peak_759	XVI	653844	654079	+	63	NA	promoter-TSS (YPR042C)	protein_coding-promoter-TSS (YPR042C)	-205	YPR043W	YPR043W	YPR043W			RPL43A			protein_coding
SPT5_T0_R1_peak_384	VIII	382823	383083	+	63	NA	promoter-TSS (YHR141C)	protein_coding-promoter-TSS (YHR141C)	-202	YHR141C	YHR141C	YHR141C			RPL42B			protein_coding
SPT5_T0_R1_peak_186	IX	174964	175129	+	63	NA	promoter-TSS (YIL102C)	protein_coding-promoter-TSS (YIL102C)	15	tT(AGU)I1	tT(AGU)I1	tT(AGU)I1			tT(AGU)I1			tRNA
SPT5_T0_R1_peak_629	XIV	405736	405934	+	62	NA	promoter-TSS (YNL117W)	protein_coding-promoter-TSS (YNL117W)	-271	YNL118C	YNL118C	YNL118C			DCP2			protein_coding
SPT5_T0_R1_peak_495	XII	125042	125306	+	62	NA	promoter-TSS (YLL012W)	protein_coding-promoter-TSS (YLL012W)	-360	YLL012W	YLL012W	YLL012W			YEH1			protein_coding
SPT5_T0_R1_peak_668	XV	218792	218979	+	62	NA	promoter-TSS (YOL058W)	protein_coding-promoter-TSS (YOL058W)	-326	YOL058W	YOL058W	YOL058W			ARG1			protein_coding
SPT5_T0_R1_peak_452	XI	164477	164810	+	61	NA	promoter-TSS (YKL152C)	protein_coding-promoter-TSS (YKL152C)	-258	YKL152C	YKL152C	YKL152C			GPM1			protein_coding
SPT5_T0_R1_peak_575	XIII	347163	347411	+	61	NA	promoter-TSS (YMR037C)	protein_coding-promoter-TSS (YMR037C)	-770	YMR037C	YMR037C	YMR037C			MSN2			protein_coding
SPT5_T0_R1_peak_437	X	683542	683858	+	60	NA	promoter-TSS (YJR137C)	protein_coding-promoter-TSS (YJR137C)	-415	YJR137C	YJR137C	YJR137C			MET5			protein_coding
SPT5_T0_R1_peak_533	XII	818555	818930	+	59	NA	promoter-TSS (YLR344W)	protein_coding-promoter-TSS (YLR344W)	133	tR(CCG)L	tR(CCG)L	tR(CCG)L			TRR4			tRNA
SPT5_T0_R1_peak_662	XV	94420	94681	+	59	NA	promoter-TSS (YOL120C)	protein_coding-promoter-TSS (YOL120C)	-148	YOL120C	YOL120C	YOL120C			RPL18A			protein_coding
SPT5_T0_R1_peak_300	VII	206448	206658	+	59	NA	promoter-TSS (YGL158W)	protein_coding-promoter-TSS (YGL158W)	-480	YGL158W	YGL158W	YGL158W			RCK1			protein_coding
SPT5_T0_R1_peak_86	III	163266	164297	+	59	NA	promoter-TSS (YCR024C-A)	protein_coding-promoter-TSS (YCR024C-A)	75	YCR025C	YCR025C	YCR025C			YCR025C			protein_coding
SPT5_T0_R1_peak_2	I	20779	21067	+	59	NA	promoter-TSS (YAL064W)	protein_coding-promoter-TSS (YAL064W)	-643	YAL064W	YAL064W	YAL064W			YAL064W			protein_coding
SPT5_T0_R1_peak_515	XII	605092	605502	+	59	NA	promoter-TSS (YLR229C)	protein_coding-promoter-TSS (YLR229C)	135	tI(UAU)L	tI(UAU)L	tI(UAU)L			tI(UAU)L			tRNA
SPT5_T0_R1_peak_323	VII	555452	555691	+	59	NA	promoter-TSS (YGR033C)	protein_coding-promoter-TSS (YGR033C)	-241	YGR034W	YGR034W	YGR034W			RPL26B			protein_coding
SPT5_T0_R1_peak_138	IV	976262	976705	+	59	NA	promoter-TSS (YDR259C)	protein_coding-promoter-TSS (YDR259C)	-701	YDR259C	YDR259C	YDR259C			YAP6			protein_coding
SPT5_T0_R1_peak_749	XVI	453294	453887	+	59	NA	promoter-TSS (YPL057C)	protein_coding-promoter-TSS (YPL057C)	145	YPL056C	YPL056C	YPL056C			LCL1			protein_coding
SPT5_T0_R1_peak_178	IX	36806	37177	+	59	NA	promoter-TSS (YIL162W)	protein_coding-promoter-TSS (YIL162W)	261	YIL163C	YIL163C	YIL163C			YIL163C			protein_coding
SPT5_T0_R1_peak_418	X	355399	355586	+	59	NA	promoter-TSS (YJL045W)	protein_coding-promoter-TSS (YJL045W)	36	tD(GUC)J2	tD(GUC)J2	tD(GUC)J2			tD(GUC)J2			tRNA
SPT5_T0_R1_peak_169	IV	1450962	1451211	+	59	NA	promoter-TSS (YDR500C)	protein_coding-promoter-TSS (YDR500C)	-233	YDR500C	YDR500C	YDR500C			RPL37B			protein_coding
SPT5_T0_R1_peak_657	XV	69064	69543	+	59	NA	promoter-TSS (YOL136C)	protein_coding-promoter-TSS (YOL136C)	-549	YOL136C	YOL136C	YOL136C			PFK27			protein_coding
SPT5_T0_R1_peak_761	XVI	689672	689892	+	59	NA	promoter-TSS (YPR072W)	protein_coding-promoter-TSS (YPR072W)	217	tS(UGA)P	tS(UGA)P	tS(UGA)P			SUP16			tRNA
SPT5_T0_R1_peak_304	VII	277193	277423	+	59	NA	promoter-TSS (YGL123W)	protein_coding-promoter-TSS (YGL123W)	-309	YGL123W	YGL123W	YGL123W			RPS2			protein_coding
SPT5_T0_R1_peak_411	X	220299	220702	+	59	NA	promoter-TSS (YJL106W)	protein_coding-promoter-TSS (YJL106W)	-484	YJL107C	YJL107C	YJL107C			YJL107C			protein_coding
SPT5_T0_R1_peak_106	IV	357253	357527	+	59	NA	promoter-TSS (YDL055C)	protein_coding-promoter-TSS (YDL055C)	-631	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
SPT5_T0_R1_peak_407	X	157392	157788	+	59	NA	promoter-TSS (YJL134W)	protein_coding-promoter-TSS (YJL134W)	-287	YJL135W	YJL135W	YJL135W			YJL135W			protein_coding
SPT5_T0_R1_peak_615	XIV	137989	138416	+	59	NA	promoter-TSS (YNL268W)	protein_coding-promoter-TSS (YNL268W)	-348	YNL268W	YNL268W	YNL268W			LYP1			protein_coding
SPT5_T0_R1_peak_216	MT	43399	43612	+	59	NA	exon (Q0105, exon 6 of 6)	protein_coding-exon (Q0105, exon 6 of 6)	-3218	Q0130	Q0130	Q0130			OLI1			protein_coding
SPT5_T0_R1_peak_534	XII	819115	819284	+	59	NA	promoter-TSS (YLR344W)	protein_coding-promoter-TSS (YLR344W)	-113	YLR344W	YLR344W	YLR344W			RPL26A			protein_coding
SPT5_T0_R1_peak_736	XVI	256996	257338	+	59	NA	promoter-TSS (YPL156C)	protein_coding-promoter-TSS (YPL156C)	-400	YPL156C	YPL156C	YPL156C			PRM4			protein_coding
SPT5_T0_R1_peak_694	XV	678949	679174	+	59	NA	promoter-TSS (YOR182C)	protein_coding-promoter-TSS (YOR182C)	189	YOR183W	YOR183W	YOR183W			FYV12			protein_coding
SPT5_T0_R1_peak_447	XI	80491	80742	+	58	NA	promoter-TSS (YKL191W)	protein_coding-promoter-TSS (YKL191W)	-79	YKL192C	YKL192C	YKL192C			ACP1			protein_coding
SPT5_T0_R1_peak_36	II	203175	203582	+	58	NA	promoter-TSS (YBL011W)	protein_coding-promoter-TSS (YBL011W)	-160	YBL011W	YBL011W	YBL011W			SCT1			protein_coding
SPT5_T0_R1_peak_97	IV	132844	133304	+	58	NA	promoter-TSS (YDL182W)	protein_coding-promoter-TSS (YDL182W)	-363	YDL182W	YDL182W	YDL182W			LYS20			protein_coding
SPT5_T0_R1_peak_569	XIII	258860	259248	+	58	NA	promoter-TSS (YML006C)	protein_coding-promoter-TSS (YML006C)	185	tS(AGA)M	tS(AGA)M	tS(AGA)M			tS(AGA)M			tRNA
SPT5_T0_R1_peak_261	V	467629	468114	+	57	NA	promoter-TSS (YER149C)	protein_coding-promoter-TSS (YER149C)	-401	YER149C	YER149C	YER149C			PEA2			protein_coding
SPT5_T0_R1_peak_21	II	45006	45518	+	57	NA	promoter-TSS (YBL092W)	protein_coding-promoter-TSS (YBL092W)	-344	YBL093C	YBL093C	YBL093C			ROX3			protein_coding
SPT5_T0_R1_peak_246	V	305929	306164	+	57	NA	promoter-TSS (YER074W)	protein_coding-promoter-TSS (YER074W)	-277	YER074W	YER074W	YER074W			RPS24A			protein_coding
SPT5_T0_R1_peak_741	XVI	338796	338987	+	57	NA	promoter-TSS (YPL112C)	protein_coding-promoter-TSS (YPL112C)	28	tM(CAU)P	tM(CAU)P	tM(CAU)P			IMT2			tRNA
SPT5_T0_R1_peak_674	XV	304211	305067	+	57	NA	promoter-TSS (YOL011W)	protein_coding-promoter-TSS (YOL011W)	-656	YOL012C	YOL012C	YOL012C			HTZ1			protein_coding
SPT5_T0_R1_peak_419	X	378390	378628	+	57	NA	promoter-TSS (YJL036W)	protein_coding-promoter-TSS (YJL036W)	149	tV(AAC)J	tV(AAC)J	tV(AAC)J			tV(AAC)J			tRNA
SPT5_T0_R1_peak_116	IV	491126	491352	+	57	NA	promoter-TSS (YDR025W)	protein_coding-promoter-TSS (YDR025W)	222	YDR024W	YDR024W	YDR024W			FYV1			protein_coding
SPT5_T0_R1_peak_140	IV	1011408	1011885	+	57	NA	promoter-TSS (YDR275W)	protein_coding-promoter-TSS (YDR275W)	314	YDR274C	YDR274C	YDR274C			YDR274C			protein_coding
SPT5_T0_R1_peak_538	XII	839394	839918	+	57	NA	promoter-TSS (YLR355C)	protein_coding-promoter-TSS (YLR355C)	-403	YLR355C	YLR355C	YLR355C			ILV5			protein_coding
SPT5_T0_R1_peak_459	XI	260239	260599	+	57	NA	promoter-TSS (YKL096W)	protein_coding-promoter-TSS (YKL096W)	-713	YKL096W	YKL096W	YKL096W			CWP1			protein_coding
SPT5_T0_R1_peak_251	V	354671	355253	+	56	NA	promoter-TSS (YER097W)	protein_coding-promoter-TSS (YER097W)	28	tE(UUC)E2	tE(UUC)E2	tE(UUC)E2			tE(UUC)E2			tRNA
SPT5_T0_R1_peak_202	IX	336086	336369	+	56	NA	promoter-TSS (YIL009C-A)	protein_coding-promoter-TSS (YIL009C-A)	-15	YIL009C-A	YIL009C-A	YIL009C-A			EST3			protein_coding
SPT5_T0_R1_peak_442	XI	24734	25426	+	56	NA	promoter-TSS (YKL216W)	protein_coding-promoter-TSS (YKL216W)	-135	YKL216W	YKL216W	YKL216W			URA1			protein_coding
SPT5_T0_R1_peak_683	XV	487346	487625	+	56	NA	promoter-TSS (YOR086C)	protein_coding-promoter-TSS (YOR086C)	46	tN(GUU)O2	tN(GUU)O2	tN(GUU)O2			tN(GUU)O2			tRNA
SPT5_T0_R1_peak_27	II	159770	160050	+	56	NA	promoter-TSS (YBL032W)	protein_coding-promoter-TSS (YBL032W)	-217	YBL033C	YBL033C	YBL033C			RIB1			protein_coding
SPT5_T0_R1_peak_576	XIII	352885	353554	+	56	NA	promoter-TSS (YMR043W)	protein_coding-promoter-TSS (YMR043W)	616	YMR042W	YMR042W	YMR042W			ARG80			protein_coding
SPT5_T0_R1_peak_519	XII	658130	658465	+	56	NA	promoter-TSS (YLR257W)	protein_coding-promoter-TSS (YLR257W)	-529	YLR257W	YLR257W	YLR257W			YLR257W			protein_coding
SPT5_T0_R1_peak_677	XV	424259	424535	+	56	NA	promoter-TSS (YOR049C)	protein_coding-promoter-TSS (YOR049C)	220	YOR050C	YOR050C	YOR050C			YOR050C			protein_coding
SPT5_T0_R1_peak_467	XI	379380	379788	+	56	NA	promoter-TSS (tV(AAC)K2)	tRNA-promoter-TSS (tV(AAC)K2)	-96	tV(AAC)K2	tV(AAC)K2	tV(AAC)K2			tV(AAC)K2			tRNA
SPT5_T0_R1_peak_373	VIII	146193	146390	+	56	NA	promoter-TSS (tA(AGC)H)	tRNA-promoter-TSS (tA(AGC)H)	23	tA(AGC)H	tA(AGC)H	tA(AGC)H			tA(AGC)H			tRNA
SPT5_T0_R1_peak_581	XIII	433846	434589	+	56	NA	promoter-TSS (YMR083W)	protein_coding-promoter-TSS (YMR083W)	-571	YMR083W	YMR083W	YMR083W			ADH3			protein_coding
SPT5_T0_R1_peak_331	VII	650657	651507	+	56	NA	promoter-TSS (YGR086C)	protein_coding-promoter-TSS (YGR086C)	-465	YGR086C	YGR086C	YGR086C			PIL1			protein_coding
SPT5_T0_R1_peak_439	X	705314	705524	+	55	NA	promoter-TSS (YJR148W)	protein_coding-promoter-TSS (YJR148W)	-325	YJR148W	YJR148W	YJR148W			BAT2			protein_coding
SPT5_T0_R1_peak_245	V	303448	303779	+	55	NA	promoter-TSS (YER073W)	protein_coding-promoter-TSS (YER073W)	-417	YER073W	YER073W	YER073W			ALD5			protein_coding
SPT5_T0_R1_peak_427	X	609040	609237	+	55	NA	promoter-TSS (YJR095W)	protein_coding-promoter-TSS (YJR095W)	-635	YJR095W	YJR095W	YJR095W			SFC1			protein_coding
SPT5_T0_R1_peak_403	X	119890	120663	+	55	NA	promoter-TSS (YJL159W)	protein_coding-promoter-TSS (YJL159W)	-173	YJL159W	YJL159W	YJL159W			HSP150			protein_coding
SPT5_T0_R1_peak_731	XVI	114476	114646	+	54	NA	promoter-TSS (YPL230W)	protein_coding-promoter-TSS (YPL230W)	-751	YPL230W	YPL230W	YPL230W			USV1			protein_coding
SPT5_T0_R1_peak_751	XVI	520353	520603	+	54	NA	promoter-TSS (YPL016W)	protein_coding-promoter-TSS (YPL016W)	-245	YPL017C	YPL017C	YPL017C			IRC15			protein_coding
SPT5_T0_R1_peak_587	XIII	556899	557314	+	54	NA	promoter-TSS (YMR145C)	protein_coding-promoter-TSS (YMR145C)	-631	YMR145C	YMR145C	YMR145C			NDE1			protein_coding
SPT5_T0_R1_peak_635	XIV	495055	495332	+	53	NA	promoter-TSS (YNL069C)	protein_coding-promoter-TSS (YNL069C)	-192	YNL069C	YNL069C	YNL069C			RPL16B			protein_coding
SPT5_T0_R1_peak_8	I	69740	70118	+	52	NA	promoter-TSS (YAL039C)	protein_coding-promoter-TSS (YAL039C)	-404	YAL039C	YAL039C	YAL039C			CYC3			protein_coding
SPT5_T0_R1_peak_496	XII	234597	234835	+	52	NA	promoter-TSS (YLR044C)	protein_coding-promoter-TSS (YLR044C)	-635	YLR044C	YLR044C	YLR044C			PDC1			protein_coding
SPT5_T0_R1_peak_524	XII	759126	759391	+	52	NA	promoter-TSS (YLR312C)	protein_coding-promoter-TSS (YLR312C)	-222	YLR312W-A	YLR312W-A	YLR312W-A			MRPL15			protein_coding
SPT5_T0_R1_peak_457	XI	230893	231698	+	52	NA	promoter-TSS (YKL109W)	protein_coding-promoter-TSS (YKL109W)	-932	YKL109W	YKL109W	YKL109W			HAP4			protein_coding
SPT5_T0_R1_peak_553	XIII	25949	26240	+	52	NA	promoter-TSS (YML121W)	protein_coding-promoter-TSS (YML121W)	-294	YML123C	YML123C	YML123C			PHO84			protein_coding
SPT5_T0_R1_peak_271	VI	54832	55233	+	52	NA	promoter-TSS (YFL039C)	protein_coding-promoter-TSS (YFL039C)	-336	YFL039C	YFL039C	YFL039C			ACT1			protein_coding
SPT5_T0_R1_peak_241	V	270342	270530	+	52	NA	promoter-TSS (YER056C-A)	protein_coding-promoter-TSS (YER056C-A)	-251	YER056C-A	YER056C-A	YER056C-A			RPL34A			protein_coding
SPT5_T0_R1_peak_296	VII	165234	165443	+	52	NA	promoter-TSS (YGL179C)	protein_coding-promoter-TSS (YGL179C)	-247	YGL179C	YGL179C	YGL179C			TOS3			protein_coding
SPT5_T0_R1_peak_281	VI	184115	184373	+	51	NA	promoter-TSS (YFR018C)	protein_coding-promoter-TSS (YFR018C)	-22	YFR018C	YFR018C	YFR018C			YFR018C			protein_coding
SPT5_T0_R1_peak_584	XIII	510454	511010	+	50	NA	promoter-TSS (YMR121C)	protein_coding-promoter-TSS (YMR121C)	343	YMR122C	YMR122C	YMR122C			YMR122C			protein_coding
SPT5_T0_R1_peak_90	III	227854	228196	+	50	NA	promoter-TSS (YCR063W)	protein_coding-promoter-TSS (YCR063W)	83	tS(CGA)C	tS(CGA)C	tS(CGA)C			SUP61			tRNA
SPT5_T0_R1_peak_389	VIII	451657	452203	+	50	NA	promoter-TSS (YHR173C)	protein_coding-promoter-TSS (YHR173C)	603	YHR174W	YHR174W	YHR174W			ENO2			protein_coding
SPT5_T0_R1_peak_95	IV	20132	20354	+	50	NA	promoter-TSS (YDL241W)	protein_coding-promoter-TSS (YDL241W)	-392	YDL241W	YDL241W	YDL241W			YDL241W			protein_coding
SPT5_T0_R1_peak_539	XII	853307	853675	+	49	NA	promoter-TSS (YLR363C)	protein_coding-promoter-TSS (YLR363C)	30	YLR363W-A	YLR363W-A	YLR363W-A			YLR363W-A			protein_coding
SPT5_T0_R1_peak_123	IV	568769	568980	+	49	NA	promoter-TSS (YDR058C)	protein_coding-promoter-TSS (YDR058C)	-8	tR(UCU)D	tR(UCU)D	tR(UCU)D			tR(UCU)D			tRNA
SPT5_T0_R1_peak_558	XIII	104227	104645	+	49	NA	promoter-TSS (YML081C-A)	protein_coding-promoter-TSS (YML081C-A)	-274	YML081C-A	YML081C-A	YML081C-A			ATP18			protein_coding
SPT5_T0_R1_peak_361	VIII	4984	5273	+	49	NA	promoter-TSS (YHL049C)	protein_coding-promoter-TSS (YHL049C)	-587	YHL049C	YHL049C	YHL049C			YHL049C			protein_coding
SPT5_T0_R1_peak_756	XVI	627168	627609	+	49	NA	promoter-TSS (YPR029C)	protein_coding-promoter-TSS (YPR029C)	-421	YPR029C	YPR029C	YPR029C			APL4			protein_coding
SPT5_T0_R1_peak_374	VIII	148847	149118	+	49	NA	promoter-TSS (YHR021C)	protein_coding-promoter-TSS (YHR021C)	-243	YHR021W-A	YHR021W-A	YHR021W-A			ECM12			protein_coding
SPT5_T0_R1_peak_144	IV	1075176	1075516	+	49	NA	promoter-TSS (YDR306C)	protein_coding-promoter-TSS (YDR306C)	-175	YDR306C	YDR306C	YDR306C			YDR306C			protein_coding
SPT5_T0_R1_peak_100	IV	230714	230983	+	49	NA	promoter-TSS (YDL129W)	protein_coding-promoter-TSS (YDL129W)	-176	YDL129W	YDL129W	YDL129W			YDL129W			protein_coding
SPT5_T0_R1_peak_494	XII	83873	84391	+	49	NA	promoter-TSS (YLL028W)	protein_coding-promoter-TSS (YLL028W)	-672	YLL028W	YLL028W	YLL028W			TPO1			protein_coding
SPT5_T0_R1_peak_60	II	564916	565190	+	49	NA	promoter-TSS (YBR162C)	protein_coding-promoter-TSS (YBR162C)	-178	YBR162W-A	YBR162W-A	YBR162W-A			YSY6			protein_coding
SPT5_T0_R1_peak_644	XIV	619824	619988	+	49	NA	promoter-TSS (YNL006W)	protein_coding-promoter-TSS (YNL006W)	-161	YNL006W	YNL006W	YNL006W			LST8			protein_coding
SPT5_T0_R1_peak_163	IV	1362432	1362651	+	49	NA	promoter-TSS (YDR451C)	protein_coding-promoter-TSS (YDR451C)	-337	YDR452W	YDR452W	YDR452W			PPN1			protein_coding
SPT5_T0_R1_peak_681	XV	461656	461887	+	49	NA	promoter-TSS (YOR071C)	protein_coding-promoter-TSS (YOR071C)	-20	YOR072W-A	YOR072W-A	YOR072W-A			YOR072W-A			protein_coding
SPT5_T0_R1_peak_542	XII	877510	878085	+	49	NA	promoter-TSS (YLR378C)	protein_coding-promoter-TSS (YLR378C)	-485	YLR380W	YLR380W	YLR380W			CSR1			protein_coding
SPT5_T0_R1_peak_726	XVI	98872	99537	+	49	NA	promoter-TSS (YPL239W)	protein_coding-promoter-TSS (YPL239W)	-280	YPL239W	YPL239W	YPL239W			YAR1			protein_coding
SPT5_T0_R1_peak_139	IV	992887	993072	+	49	NA	promoter-TSS (YDR261C-C)	protein_coding-promoter-TSS (YDR261C-C)	147	tG(GCC)D2	tG(GCC)D2	tG(GCC)D2			tG(GCC)D2			tRNA
SPT5_T0_R1_peak_256	V	434429	434596	+	49	NA	promoter-TSS (tH(GUG)E2)	tRNA-promoter-TSS (tH(GUG)E2)	100	tH(GUG)E2	tH(GUG)E2	tH(GUG)E2			tH(GUG)E2			tRNA
SPT5_T0_R1_peak_700	XV	825344	826416	+	49	NA	promoter-TSS (YOR268C)	protein_coding-promoter-TSS (YOR268C)	52	YOR268C	YOR268C	YOR268C			YOR268C			protein_coding
SPT5_T0_R1_peak_665	XV	127961	128356	+	49	NA	promoter-TSS (YOL101C)	protein_coding-promoter-TSS (YOL101C)	-238	YOL101C	YOL101C	YOL101C			IZH4			protein_coding
SPT5_T0_R1_peak_70	II	697522	697939	+	49	NA	promoter-TSS (YBR238C)	protein_coding-promoter-TSS (YBR238C)	-428	YBR238C	YBR238C	YBR238C			YBR238C			protein_coding
SPT5_T0_R1_peak_386	VIII	388665	388979	+	49	NA	promoter-TSS (YHR144C)	protein_coding-promoter-TSS (YHR144C)	-96	YHR144C	YHR144C	YHR144C			DCD1			protein_coding
SPT5_T0_R1_peak_265	V	492165	492407	+	49	NA	promoter-TSS (YER159C)	protein_coding-promoter-TSS (YER159C)	138	tR(ACG)E	tR(ACG)E	tR(ACG)E			tR(ACG)E			tRNA
SPT5_T0_R1_peak_656	XV	55173	55438	+	49	NA	promoter-TSS (YOL142W)	protein_coding-promoter-TSS (YOL142W)	-201	YOL143C	YOL143C	YOL143C			RIB4			protein_coding
SPT5_T0_R1_peak_249	V	342492	343461	+	49	NA	promoter-TSS (YER091C)	protein_coding-promoter-TSS (YER091C)	121	YER092W	YER092W	YER092W			IES5			protein_coding
SPT5_T0_R1_peak_630	XIV	412355	412702	+	49	NA	promoter-TSS (YNL113W)	protein_coding-promoter-TSS (YNL113W)	-243	YNL113W	YNL113W	YNL113W			RPC19			protein_coding
SPT5_T0_R1_peak_557	XIII	101491	101763	+	49	NA	promoter-TSS (YML082W)	protein_coding-promoter-TSS (YML082W)	-235	YML082W	YML082W	YML082W			YML082W			protein_coding
SPT5_T0_R1_peak_195	IX	258165	258754	+	49	NA	promoter-TSS (YIL050W)	protein_coding-promoter-TSS (YIL050W)	-179	YIL051C	YIL051C	YIL051C			MMF1			protein_coding
